label,img_filepath,r_mean,g_mean,b_mean,variance_r,variance_g,variance_b,skew_r,skew_g,skew_b,kurtosis_r,kurtosis_g,kurtosis_b,entropy_r,entropy_g,entropy_b,major_axis,minor_axis,area,perimeter,roundness,aspect_ratio
Arborio,../data/Arborio/Arborio (258).jpg,206.67735735735735,206.5927927927928,216.46246246246247,2468.8534993227468,2467.0202483564644,2637.0303326750172,-3.378914510130625,-3.3728783615246942,-3.4272109301999985,13.95169180251994,13.922048434266467,14.172511749347143,8.976554840226994,8.976640079566849,8.978689407703744,140.23513793945312,78.93330383300781,8483.0,375.9898953437805,0.7540618756769506,1.776628256130469
Arborio,../data/Arborio/Arborio (13987).jpg,169.96491012065994,169.7836739719281,178.72346712632356,7168.317040062101,7158.560319523354,7813.104026984206,-1.4098944330872023,-1.4073228582724284,-1.4205697626598466,3.162103065858826,3.158171616746771,3.177918670944551,8.787903666740078,8.787859510422628,8.793033216616251,146.4757843017578,73.31904602050781,8282.5,380.57568180561066,0.7186033548133025,1.9977862813543372
Arborio,../data/Arborio/Arborio (8974).jpg,179.0236071765817,179.54229057061917,184.57844327532712,6274.43475903738,6319.41076378067,6545.210796605342,-1.691874125893538,-1.6874524399943036,-1.6984505684150353,4.076518731517923,4.066516972629352,4.093159696611982,8.739769654484256,8.739733451000678,8.745721241527178,141.11314392089844,69.3508529663086,7565.5,362.9188276529312,0.7218193182814923,2.0347715692761956
Arborio,../data/Arborio/Arborio (955).jpg,148.39539183615418,149.1774996444318,155.7078651685393,10460.527494054255,10564.168749885328,11392.364664351613,-0.7243467866743021,-0.7247273576855596,-0.7265953909196934,1.56742973866105,1.5669803073108919,1.5688558566209558,8.477036882582615,8.477602400583061,8.48421062761798,130.65011596679688,72.14433288574219,7181.0,349.22034335136414,0.7399386634141603,1.810954661868072
Arborio,../data/Arborio/Arborio (14628).jpg,137.79119669876204,136.56093535075652,138.76822558459423,11473.717611635313,11285.151651394719,11592.938440180198,-0.4729233950384155,-0.47250621336960963,-0.47509311500610235,1.26824428211212,1.2682611231464693,1.2684086406373278,8.42709958603435,8.425894940114077,8.429615113197269,140.33670043945312,68.201416015625,7425.5,360.634556889534,0.7174652768196561,2.0576801573636225
Arborio,../data/Arborio/Arborio (14056).jpg,134.6153608406738,134.6289599752743,140.72291763251428,10319.105491134671,10322.899726920205,11202.280357180516,-0.5312931969906753,-0.5302969467677079,-0.5319752889524239,1.3387558395472186,1.3389000071896573,1.3393945001856011,8.330678715194264,8.33075284091175,8.336069566523435,130.95089721679688,65.26425170898438,6617.0,337.0782079696655,0.7318290517699954,2.0064720545745565
Arborio,../data/Arborio/Arborio (8908).jpg,152.3144229059221,152.17339498488352,157.16788191356926,9988.385221465824,9964.75332382887,10554.93642530208,-0.8218211008085775,-0.8224766839295017,-0.8197619293564754,1.731421923892006,1.7313043750304213,1.7305130820584147,8.284971973654383,8.285291834414489,8.290097280437838,125.91450500488281,62.421409606933594,5759.5,326.7766922712326,0.6777858561013086,2.0171685611998194
Arborio,../data/Arborio/Arborio (4463).jpg,142.47075862068965,142.31227586206896,143.66662068965516,10698.312041493462,10679.676552751487,10839.506099614744,-0.5998231904662825,-0.5992000122595001,-0.5997035987081194,1.429869583425241,1.4299101732319233,1.4298452226310763,8.47455857582207,8.474325518643269,8.47740092364601,137.63490295410156,70.08692932128906,7408.5,366.634556889534,0.6925854377556402,1.9637741913782867
Arborio,../data/Arborio/Arborio (8869).jpg,192.50379746835443,192.75288326300983,197.85682137834036,8170.3644722177705,8216.620367917456,8417.418599741653,-1.5571613969394829,-1.550318457984492,-1.585219381747994,3.5860241456935937,3.5736556183958386,3.6352261126322403,8.677967236817421,8.677474882223384,8.685283770601863,140.86634826660156,67.59617614746094,7255.0,356.6173119544983,0.7168733514445222,2.083939599768216
Arborio,../data/Arborio/Arborio (9482).jpg,135.7343239712606,137.3435662965382,142.1309601567603,9402.452440414963,9634.380982448087,10160.534449698609,-0.6186778826979257,-0.6155461965159426,-0.6275439732337059,1.472432446387595,1.4720656329339847,1.4741646287723957,8.319418924048524,8.319456604662399,8.328057572605154,125.154296875,65.05587768554688,6266.5,329.66399443149567,0.7245892306681097,1.9237969162439703
Arborio,../data/Arborio/Arborio (4572).jpg,152.8937093275488,153.46353036876357,158.70092190889372,9089.987888843927,9148.447422677493,9652.053177024272,-0.9267379905694219,-0.9269512793242394,-0.9363999286390634,1.9298526284842379,1.9299669998346205,1.9388049456028236,8.585110495974998,8.585784293906308,8.592319986710383,140.06893920898438,69.72846221923828,7535.5,365.3208485841751,0.7095336920219704,2.0087771155569665
Arborio,../data/Arborio/Arborio (7346).jpg,154.10971943887776,153.84769539078155,156.75087675350701,12343.42508589323,12309.549949598595,12686.981399531904,-0.6315660915507555,-0.6304315390270779,-0.6351903004034392,1.4375502162178262,1.4372834606835674,1.4386686728093445,8.574126339947757,8.573889629148907,8.578605119265736,143.90577697753906,73.60891723632812,8147.0,378.534051656723,0.71449249903003,1.9550046703650927
Arborio,../data/Arborio/Arborio (12832).jpg,118.49287392325763,118.872670321065,121.29130775254502,10698.60640967322,10765.905948468442,11142.705429534888,-0.22897856766588043,-0.2281031658486496,-0.22936375315351418,1.1100979120091485,1.1105063023520538,1.1117981996810944,8.20544651270431,8.205873424397213,8.211161431241289,139.09739685058594,60.48868179321289,6538.0,348.59292674064636,0.6761104352293474,2.29956072321274
Arborio,../data/Arborio/Arborio (8151).jpg,157.83950942898588,159.6352367137017,165.3290254516682,9324.88166727879,9542.836748615338,10074.622983185822,-0.9548511276986783,-0.951656043691053,-0.9670101067130233,1.9982415809467666,1.995919485935497,2.007696548402786,8.625862055754382,8.626173220507136,8.632667765045902,141.5084228515625,71.4108657836914,7734.5,365.0609630346298,0.7293085710325503,1.981609119264869
Arborio,../data/Arborio/Arborio (9158).jpg,149.2478975287877,151.1416742139992,156.26122396170268,9483.957695476109,9715.524630189631,10244.463654912837,-0.8413409122096818,-0.8412741440344432,-0.8455248611443426,1.7514794874925383,1.7516432244091737,1.7559490661817965,8.605576267881604,8.606234117457516,8.614068706281541,146.94044494628906,69.07072448730469,7888.0,373.0193328857422,0.7123838804449466,2.1273911058120865
Arborio,../data/Arborio/Arborio (13805).jpg,133.81346309813463,134.25352798053527,137.6543390105434,10935.57298987232,11009.995577577682,11481.060242730164,-0.4632436402945111,-0.4625149814257618,-0.46480523056123985,1.2577492259802685,1.2577877852184862,1.2585116647513175,8.257118135349245,8.257108960069882,8.263636456638569,130.7488250732422,63.02747344970703,6312.0,336.59292674064636,0.700110971427959,2.074473525859697
Arborio,../data/Arborio/Arborio (946).jpg,144.37824207492795,144.56138328530258,144.77435158501441,10540.365722558112,10559.431246501508,10578.07905397437,-0.6573544707344083,-0.6579891255759939,-0.6571727553533095,1.4745648796821864,1.4746129373474473,1.4750981481507237,8.443293205873545,8.443731318091501,8.444865095803141,146.08702087402344,62.76158142089844,7092.0,360.67618703842163,0.6850837264428246,2.327650412348902
Arborio,../data/Arborio/Arborio (13298).jpg,150.679327259986,149.92277505255782,154.29516468114926,11881.417841733826,11773.698170855498,12330.378469962367,-0.618656396110118,-0.6178652486380434,-0.6238166443572151,1.434256979334042,1.4340750094928099,1.435459640928801,8.4599471974457,8.459428598643454,8.466782030520163,134.97201538085938,69.86476135253906,7287.5,352.97770273685455,0.7350110821368508,1.9319040495935818
Arborio,../data/Arborio/Arborio (7074).jpg,140.08136826783115,140.05240174672488,144.6438136826783,11820.658444707175,11824.727385061306,12499.23135547038,-0.48340576993061524,-0.4822225301689699,-0.4877068928596369,1.2725285114629614,1.2724504524061204,1.2724136056834439,8.368876448468868,8.368588827651198,8.375065240572976,132.80882263183594,68.5147705078125,7020.0,345.0782079696655,0.740818651669601,1.9383969565612456
Arborio,../data/Arborio/Arborio (13301).jpg,158.59962888952327,158.51270339708822,159.1234656009135,14635.314296179722,14621.358602540346,14660.27607796963,-0.5279616959067921,-0.5276354213368355,-0.5299511072317027,1.2961701874307003,1.2961205696132212,1.2968900810479085,8.401618147535164,8.401638840120238,8.405465525319428,134.3121795654297,69.0017318725586,7159.0,351.90663504600525,0.7264526556827707,1.94650447054713
Arborio,../data/Arborio/Arborio (14711).jpg,124.8230077283669,124.34118839478019,125.64158114785253,10670.00731557032,10597.144581230568,10765.650960733215,-0.3415602352971819,-0.3406662250715442,-0.34369206483641696,1.1656878425569104,1.1659535161819496,1.1651779715971653,8.461588320084733,8.460983005418896,8.46483674809738,154.5612030029297,67.80464172363281,8063.5,391.4629839658737,0.6612292395833306,2.279507701447798
Arborio,../data/Arborio/Arborio (12087).jpg,166.68554610856768,165.30412034009157,169.1455853499019,7814.328849293002,7685.213593225544,8000.275076979144,-1.2514203626974605,-1.2524542752710819,-1.2589661794872529,2.7248108303431495,2.7262212787367974,2.735923306725285,8.703930096747392,8.703819252053746,8.705761849390143,139.31704711914062,73.61663818359375,7804.0,369.7056245803833,0.7174886066199117,1.8924668465801922
Arborio,../data/Arborio/Arborio (12117).jpg,157.01357466063348,156.13716063348417,160.102092760181,9097.721817991032,9007.635315919899,9363.618819149768,-0.9666132131632776,-0.9648508281856689,-0.9677035770428956,2.037776209979473,2.0364223396957977,2.039999717987129,8.559021103436613,8.558570368384228,8.56484133011666,135.16415405273438,69.43033599853516,7220.5,355.74725472927094,0.7169585060772982,1.9467593251397497
Arborio,../data/Arborio/Arborio (4973).jpg,155.0528297303862,154.7272285644887,160.2758076269128,10683.447901271225,10647.104123798377,11359.1426573815,-0.7811262219944463,-0.7792040081629715,-0.7781195101799345,1.6816231209382475,1.6809066968058919,1.681303719324115,8.656903982734695,8.656709200015031,8.66081033532361,141.2698211669922,76.91551971435547,8394.0,376.67618703842163,0.7434341346619344,1.8366881182319525
Arborio,../data/Arborio/Arborio (10871).jpg,178.00430488731325,178.79260572296783,181.79918966827046,5398.937180758903,5440.38013271388,5536.658079870079,-1.8790226267662167,-1.878049078291992,-1.894916696206341,4.771307231284967,4.769084412937537,4.807606638066722,8.823847438396898,8.824313118017468,8.828207571202212,132.5028076171875,79.11713409423828,8053.5,362.29141104221344,0.7710427370909015,1.6747675346703066
Arborio,../data/Arborio/Arborio (8016).jpg,147.5697706935123,148.39149888143177,150.61870805369128,4366.07846538366,4405.034927730983,4488.717731664207,-1.6449408080821333,-1.644457887928319,-1.6531008202062425,3.9599136941594946,3.9587870639263496,3.977043290992784,8.70095177016927,8.701860257783004,8.705046503352305,142.23312377929688,65.91239166259766,7303.0,360.3330411911011,0.7068104965494906,2.1579117399863343
Arborio,../data/Arborio/Arborio (9971).jpg,173.26253150378045,173.95281433772053,176.99061887426492,6687.713351082388,6741.159772953208,6900.184874189943,-1.5089447176144797,-1.5075926016058552,-1.516777617148981,3.5246126547768277,3.5221458700410047,3.5381970344549685,8.681384470695315,8.681487301650973,8.685314460947897,136.99139404296875,69.41574096679688,7290.5,355.74725472927094,0.7239091459811013,1.9734917777294179
Arborio,../data/Arborio/Arborio (10220).jpg,143.9996106929665,143.8124837788736,145.49143524526343,12654.82753683261,12628.849732553916,12804.617172946559,-0.47025525926590206,-0.46935815354812555,-0.475390108722185,1.2508907839613836,1.2510312467416513,1.250953549335557,8.480805834292306,8.480567525653411,8.487427129557702,143.1431427001953,72.04314422607422,7869.5,376.634556889534,0.6971346579084933,1.986908598145113
Arborio,../data/Arborio/Arborio (13769).jpg,157.19141323792488,155.73414063575066,158.6007981285262,8373.481869297653,8248.24361630773,8420.91412073357,-1.0431515763040717,-1.0426934673607324,-1.0522709864608062,2.2227037974111012,2.2216633531689522,2.2320646129923256,8.610657385541463,8.608684734768179,8.61589926650629,141.72552490234375,68.31769561767578,7422.0,365.0193328857422,0.7000016761859301,2.074506811463284
Arborio,../data/Arborio/Arborio (2994).jpg,147.49468324097649,147.39284109630074,155.09330537666617,10069.939652726534,10052.770791943149,11026.072917590285,-0.7491098785476643,-0.7480683625197673,-0.7519823285442025,1.6098706158970022,1.609475488793561,1.6118711240836399,8.433834893600615,8.434408375121837,8.439890938415523,127.64897918701172,69.35749053955078,6825.5,338.3502861261368,0.7492232376719805,1.840449794160596
Arborio,../data/Arborio/Arborio (7944).jpg,152.61840161182002,152.88650100738752,158.12276695768972,10348.201595564697,10387.659246924275,11013.266593821445,-0.772868882011544,-0.7718732413184441,-0.7744421238335119,1.6843463079851249,1.68397125299555,1.6861869062868073,8.556814805574831,8.55680373713206,8.562313421450568,134.2874298095703,73.49918365478516,7602.5,361.3208485841751,0.7317795181020879,1.8270601540324394
Basmati,../data/Basmati/basmati (2702).jpg,91.48181569592562,93.0907847962811,97.02816516270167,11679.464052705434,12088.746201653716,13093.524500680405,0.3688117696297875,0.3673862562043022,0.36027962053338863,1.165516356898305,1.1620875776280664,1.1458186878852052,8.041114542731279,8.041177106283277,8.04293150426416,221.0970458984375,45.363338470458984,7512.0,475.87214517593384,0.4168548650111497,4.873914781259273
Basmati,../data/Basmati/basmati (10610).jpg,219.99134973900075,219.2281879194631,242.07829977628634,1460.7921697665715,1460.1847684538732,1523.2832054612154,-4.45728905334799,-4.474074619594828,-5.459775622857982,25.3072267268773,25.388104928324346,32.16871551639316,8.785008587216097,8.784630579775992,8.788061617130772,215.27906799316406,42.6383056640625,6878.0,449.06810331344604,0.42859551082725317,5.048959254837629
Basmati,../data/Basmati/basmati (12719).jpg,70.95356572645024,71.01769558275679,73.63424693986163,11021.413889627269,11032.709505919038,11802.54145088314,0.8296564399740766,0.8295813518721684,0.8266658685845116,1.7121823254058344,1.7122156918989697,1.702547173505089,7.777464081404098,7.778623249648555,7.786024160845104,219.61203002929688,46.16044235229492,7724.0,480.96045780181885,0.419597975917086,4.757580708460837
Basmati,../data/Basmati/basmati (5001).jpg,229.66118800461362,230.0976066897347,243.23875432525952,543.2537185425089,539.8291407541882,468.81871724875583,-5.992350942471543,-6.043778093426347,-8.428879435703838,57.22630791767636,57.72174249998656,87.57754787690895,8.836529724632044,8.836635163863958,8.838117228333823,220.53306579589844,42.17893981933594,7114.0,458.2396762371063,0.4257340105456062,5.228511355204814
Basmati,../data/Basmati/basmati (5408).jpg,88.46281588447654,88.19223826714801,98.98212996389891,11592.481469327115,11519.959975856587,14348.0269369795,0.4243265713881239,0.424237545193553,0.4213616452377157,1.2005759724445906,1.2003036285120192,1.1938334412100162,7.72587718161554,7.7261066028068175,7.739544372925867,182.86376953125,41.11160659790039,5707.5,396.2325359582901,0.4568309465786155,4.4479840284468235
Basmati,../data/Basmati/basmati (8458).jpg,99.61520701862398,100.53717100200092,107.81914729875326,12048.020319770132,12279.503966939052,13932.080113602591,0.2313529600646652,0.23198640082417687,0.22339141596320758,1.0861753593814603,1.0869724639445015,1.0725295823750318,8.000280979753525,7.9998545314509,8.01317631004298,210.98663330078125,42.09070587158203,6680.5,443.1442233324051,0.4274926454988048,5.012665597590536
Basmati,../data/Basmati/basmati (2887).jpg,67.77289485326648,68.36867718625571,76.87686181979059,9726.131877020209,9886.901977147081,12372.614980035325,0.80483796816285,0.8038746322455977,0.7888494150826733,1.6905156662453105,1.6872745640990816,1.6397214273066976,7.7020286887600875,7.703737026592725,7.713544715998463,204.51368713378906,44.73353958129883,6977.0,451.9898953437805,0.4291618762168003,4.571819915169142
Basmati,../data/Basmati/basmati (2646).jpg,72.51822133065865,72.00612949960994,71.49570935027305,11122.16474655215,10973.127901802914,10754.983515525462,0.8073158764149967,0.8071602311609241,0.8038910933045142,1.6809850914459121,1.6801012752385835,1.6722987006419283,7.9945484048572695,7.9934521693883545,8.00073597841015,216.16004943847656,55.76947784423828,9190.0,478.2497808933258,0.5049121435367655,3.875956128587077
Basmati,../data/Basmati/basmati (6269).jpg,96.91621621621621,95.94259974259974,101.83397683397683,12105.630689415284,11874.902239315985,13259.70345303936,0.28982417037291247,0.29012954056825313,0.2884873381695685,1.1078822904208443,1.1081702356173877,1.1067244867326669,8.148555619202355,8.147623699142793,8.157406130910397,223.48480224609375,47.3453483581543,7980.5,489.6883796453476,0.4182157356153765,4.72031170951566
Basmati,../data/Basmati/basmati (1863).jpg,77.31904970120974,81.16469902346597,87.09415537093719,10400.54607203091,11445.889212957803,13105.76813520338,0.5965015312590418,0.5908423264997915,0.5811952336605969,1.3947628012460245,1.3789686689643788,1.3525193459463711,7.842054082976084,7.841584763568724,7.846578752904781,204.15455627441406,45.84398651123047,7051.5,443.0609630346298,0.45140295731101493,4.453246146567163
Basmati,../data/Basmati/basmati (8890).jpg,184.75354071825998,193.70599393019728,209.4934243803743,5755.996794494169,6259.782680309523,7147.384251146659,-1.8887582666259959,-1.9099093783549288,-1.962834418272103,4.788966297493236,4.826515981175763,4.923019835808728,8.828553033559164,8.830450051850036,8.834916710900492,229.8174285888672,47.80466079711914,8094.5,477.3107439279556,0.446475334323581,4.807427241544547
Basmati,../data/Basmati/basmati (12509).jpg,212.52348777348777,210.6690797940798,229.48938223938225,3023.080529405577,2989.1055819074045,3371.230260493532,-3.334669127538632,-3.3083860853099996,-3.462603686213318,12.884578539071686,12.775237002290938,13.38578343270679,8.673998796540092,8.673623171641488,8.677744675510692,166.35365295410156,50.608890533447266,6369.0,379.24472856521606,0.5564703218693395,3.287044058872599
Basmati,../data/Basmati/basmati (14241).jpg,75.44419535628502,78.95692554043235,79.9431545236189,10183.746325393382,11135.793340747861,11398.062260985733,0.6328784528264925,0.6308259732724386,0.6292782744004645,1.4246400948206475,1.4184748177780104,1.4139833462967077,7.744854208432483,7.7463666574205075,7.747997358268872,195.38986206054688,42.873844146728516,6429.0,426.3330411911011,0.44448315368281544,4.5573208082731735
Basmati,../data/Basmati/basmati (9559).jpg,58.81257986653415,59.24733778219509,63.583416157887264,9531.58293417916,9671.534734854953,11041.203995883465,1.0920643873177813,1.0921988216646508,1.0823798113557561,2.226388739876139,2.2266874306964746,2.1888751212322917,7.560700602300555,7.561283064008034,7.572424300403613,216.55511474609375,46.748775482177734,7250.5,448.06601536273956,0.4538306370877726,4.632316301603496
Basmati,../data/Basmati/basmati (11684).jpg,51.43577314590402,51.67733074810147,59.81240911294232,7757.871016291079,7828.619911052505,10340.46359783166,1.1869438236107512,1.1857861906148686,1.1735210200753867,2.4523274205222934,2.4480673347634316,2.3999012793649577,7.405506586383117,7.405285427686401,7.4227965101946864,213.22259521484375,40.4314079284668,6386.5,442.14927566051483,0.4105205903521006,5.273687119481159
Basmati,../data/Basmati/basmati (7517).jpg,52.65534628503634,52.399377131840424,56.05694794601809,8904.068074264633,8818.424362655189,10072.454416726789,1.2635915333891967,1.2639638933808488,1.2609677496225813,2.6165766538961805,2.618159279905595,2.6043206589205212,7.404460316628231,7.404468610880337,7.407414695391968,219.21109008789062,42.154884338378906,6950.0,444.16652059555054,0.4426933806926632,5.200135014682394
Basmati,../data/Basmati/basmati (5411).jpg,91.28584828233087,92.44260757415876,102.83479892132723,11307.945023084496,11573.978679377129,14146.752049675242,0.34842757747904046,0.34457394064730534,0.32596926090747314,1.17153242777374,1.1632992118897012,1.1237709063015484,8.208833546809968,8.210294202040906,8.220129796012987,241.06703186035156,49.30658721923828,8743.0,512.8427076339722,0.41773606699340177,4.889144543475782
Basmati,../data/Basmati/basmati (2059).jpg,66.85993999684194,66.80925311858519,73.87794094426022,10199.685262399684,10183.358531149099,12323.71871914573,0.8759679486791416,0.8758657086704174,0.8706622911084596,1.7892102661436884,1.7887192362436604,1.7724575637911562,7.5807002448768355,7.580948128184516,7.5949673196980765,214.07669067382812,41.66838836669922,6527.5,449.4041088819504,0.4061464549473363,5.137628285257012
Basmati,../data/Basmati/basmati (503).jpg,77.50674662668666,77.53785607196401,83.94427786106947,11581.122268326108,11592.319031685429,13439.046370305601,0.6974337125036086,0.6973193977257823,0.6855815581773029,1.5198541252358089,1.5193528383681751,1.4856217597653496,7.925704480806823,7.925658595917223,7.937622753513766,205.85145568847656,53.341766357421875,8205.0,451.22034335136414,0.5064202998969772,3.8591045956211527
Basmati,../data/Basmati/basmati (2819).jpg,148.4703158591037,147.65437406978668,154.60492806350257,9960.807742962908,9858.122646238773,10744.342843251814,-0.7553285735318602,-0.7527439645984955,-0.7666736305178105,1.6245548955574423,1.6248654708642525,1.6230902432650627,8.348343609727669,8.34828537290133,8.350350338623942,163.30555725097656,49.960105895996094,6199.0,374.7594473361969,0.5546593274792736,3.2687191974920173
Basmati,../data/Basmati/basmati (889).jpg,107.71871049304677,108.65929203539822,119.82458912768648,11588.963859778385,11823.37475246971,14099.972075526508,0.053442569049821365,0.05186839599104176,0.0327005871232538,1.055616022859572,1.0523561562019994,1.0222045106216455,8.082926159767807,8.079568506944174,8.096369197475763,194.19351196289062,46.143592834472656,6499.0,418.55843687057495,0.46616986985334685,4.208461024253269
Basmati,../data/Basmati/basmati (9430).jpg,70.28716680406706,69.70184116515526,78.99450398461116,10303.417947427797,10141.182879270185,12844.880431459107,0.7835329429904222,0.784532363802731,0.7778930318102851,1.6422175538609993,1.6449135628181604,1.625775929966374,7.782070013212209,7.781449860421606,7.799439980633687,210.696044921875,46.00174331665039,7482.0,462.19090580940247,0.44013385533628724,4.58017522230757
Basmati,../data/Basmati/basmati (6808).jpg,57.33390508862207,57.25976748618258,64.30817610062893,8899.065560946205,8870.81550160403,11060.215109442592,1.0629835833807135,1.063332382738834,1.0590808624317163,2.153487992842127,2.155029575680527,2.1402803766663445,7.269192650771831,7.270462891180175,7.28674577871862,191.05532836914062,37.45094680786133,5429.5,398.8944424390793,0.42879896687409497,5.101481929130727
Basmati,../data/Basmati/basmati (11557).jpg,70.42390301752536,69.77612333640796,72.71458690209514,10994.089775199978,10798.96964468949,11680.636684046636,0.8453474479736449,0.8455751196994249,0.8420763836158991,1.738262234621907,1.7390238436773602,1.7276536788112413,7.783332717788295,7.782529805864005,7.787541255275908,201.3302001953125,51.15289306640625,7787.0,439.4213538169861,0.5067779649156339,3.935851681623312
Basmati,../data/Basmati/basmati (9633).jpg,159.16873834679924,157.68489745183345,177.11342448725918,10121.30527503968,9925.592444380409,12309.400435072142,-0.9022663616700611,-0.9018611088911767,-0.9122564890642552,1.8624346499488922,1.8629544839268801,1.8639044273965835,8.442852781062875,8.443451930385383,8.452384891437507,167.55172729492188,51.2666015625,6590.0,382.9015827178955,0.5648341620097802,3.2682433043792978
Basmati,../data/Basmati/basmati (1223).jpg,80.61094634672419,81.3717983283904,89.929900242653,10666.70034930664,10881.11169859939,13131.85785226829,0.5404782580416942,0.5391355388836074,0.5271837931174457,1.3300357914290561,1.3266789729995974,1.2967631019350798,7.9604226154549735,7.957564593799498,7.969677337084117,232.73045349121094,44.14426040649414,7621.0,487.5289993286133,0.40292194191836056,5.272043326769012
Basmati,../data/Basmati/basmati (4233).jpg,83.08185590343267,88.10448887212372,91.6952093549604,10679.195235987283,12015.724905035491,12965.933759270263,0.4899580015619575,0.4872387290667228,0.482046041781858,1.2705821487666307,1.2625597378561815,1.2492443892002885,8.080421508653671,8.078749441707362,8.082226210388026,225.01425170898438,49.82296371459961,8157.5,487.62950456142426,0.4311089073003744,4.516275928464057
Basmati,../data/Basmati/basmati (11661).jpg,69.54568874071829,70.15593271707834,77.42309440824367,10451.039244558977,10636.860212946529,12757.965861556626,0.8189619965075128,0.8192361527806358,0.8115811356488585,1.6971791630994018,1.6979485630171336,1.6756877536282682,7.659207586008428,7.659064890631194,7.678926778946072,203.08285522460938,43.995304107666016,6791.0,439.8477599620819,0.4411017953008328,4.616012080007942
Basmati,../data/Basmati/basmati (392).jpg,167.35926877171778,174.09427405952562,182.07795739537696,8424.361936676365,9070.124667319362,9803.282032630908,-1.2038787164082687,-1.210882206417933,-1.227980347504579,2.536406905006777,2.541399105445483,2.5535997025099357,8.544707493913581,8.546510695505674,8.550660942115133,206.36766052246094,44.08741760253906,6790.0,432.6416971683502,0.455850978265107,4.680874311644325
Basmati,../data/Basmati/basmati (10934).jpg,133.4468771215207,136.64630006788866,155.5112016293279,9608.269920661753,10033.605378367529,12636.971531006868,-0.5379579919223778,-0.5456556306791106,-0.5983072090686723,1.4183598740031078,1.4154114357063763,1.3986090809211549,8.265767761338182,8.267651958003723,8.27917104400475,187.1712646484375,42.614200592041016,6057.5,412.1147857904434,0.44819488320245243,4.392227521531758
Basmati,../data/Basmati/basmati (14717).jpg,57.38523366632219,60.866574807670226,63.590768170857736,8760.363134808758,9841.377535873984,10679.723676399235,1.0476917423734657,1.0447654409027298,1.0409923689817142,2.12283885263082,2.1114599768283213,2.098287867391182,7.7961781803250805,7.797350123305225,7.805083866843234,239.90113830566406,50.996402740478516,8936.5,497.1787132024765,0.4543099743005371,4.704275702082844
Basmati,../data/Basmati/basmati (5054).jpg,68.31443609022557,68.06631578947369,72.73097744360902,10687.80233295268,10621.420113494261,11954.05108551077,0.9055409416501877,0.9060430066930103,0.901241499006361,1.8525117700199314,1.8537526546261114,1.8399160738737608,7.650611348293175,7.649349361846987,7.66858422847508,213.94537353515625,42.76734161376953,6853.5,461.6051193475723,0.40418579646210107,5.002540851551868
Basmati,../data/Basmati/basmati (12881).jpg,68.2360454115421,67.3416508987701,76.32958845789972,9756.264765061323,9507.688738239527,12059.809417806035,0.8109761204556385,0.8123627905151587,0.803145605349142,1.6962677170446665,1.7007220651975863,1.6723790363681916,7.952128767003099,7.9518578468621515,7.965843605190978,234.87841796875,50.78132247924805,8667.0,491.9310202598572,0.4500598199751057,4.62529147532016
Basmati,../data/Basmati/basmati (603).jpg,58.77725284339458,60.3238845144357,67.03762029746282,8995.82317460536,9471.115221306,11583.831480601235,1.0200700463781125,1.0166978721973585,1.0024843325981527,2.082304175802976,2.0697736486062266,2.018672806088848,7.379692980618531,7.379105476814685,7.389845852305859,185.45956420898438,42.863548278808594,5894.5,392.8944424390793,0.4798495199786771,4.326743157207873
Basmati,../data/Basmati/basmati (559).jpg,73.46389246389246,74.23537823537823,80.4001144001144,10896.346222343362,11120.032971174684,12904.606103233016,0.7463805492261186,0.7467077818585677,0.7398101673143748,1.5861789850016441,1.5872010860272499,1.56678619148083,7.762150270316137,7.763209519105477,7.776433306845449,202.10836791992188,47.71046447753906,7185.0,439.8477599620819,0.4666936238015732,4.2361433730134745
Basmati,../data/Basmati/basmati (7404).jpg,69.26832423110089,69.32523713710836,73.92742167289451,10659.911186930229,10673.813019309962,12061.255870644552,0.8409022390133908,0.8409962725001922,0.8321257821822768,1.740738811610836,1.741049841220239,1.7114748826609438,7.684788269439571,7.685423844857064,7.692868045331885,191.08837890625,49.53110885620117,7149.0,417.13708305358887,0.5162945745415312,3.85794671912188
Basmati,../data/Basmati/basmati (12696).jpg,64.17758985200845,63.407798919426824,68.28646934460888,9917.954367411765,9688.595973943124,11162.017418518733,0.9335376111343328,0.934807946825274,0.9281290802978208,1.9019956655414894,1.906387929587599,1.883647181181279,7.835447233709619,7.83480603333259,7.842836083044629,222.65817260742188,51.97738265991211,8730.5,480.97770273685455,0.47424099509705364,4.283751147384119
Basmati,../data/Basmati/basmati (12663).jpg,155.85475722705584,155.0343811394892,170.92001122649452,10508.427543324446,10405.281865930512,12455.174629020363,-0.8113119012318877,-0.8099856366731337,-0.8292469764661121,1.7171616028056929,1.7171633133913171,1.716399531571958,8.521565594277465,8.52134095202697,8.52883318835649,200.38504028320312,48.87388229370117,7303.0,440.4995617866516,0.4729554161497986,4.10004343585835
Basmati,../data/Basmati/basmati (14047).jpg,63.58833264377327,64.61384636601848,70.47952006619776,9745.86624919896,10042.020241321863,11860.495891425982,0.9371263512217661,0.9358757376890514,0.9290132865966835,1.910193889684625,1.9062276705028856,1.8823663872237675,7.675298389862164,7.678217916604315,7.686889250324776,214.1373748779297,46.10209655761719,7454.0,459.36247873306274,0.44390313808173476,4.644851121039721
